nama_rumah,kamar_mandi,kamar_tidur,luas_m2,harga,harga_m2,alamat,link,harga_kategori,harga_m2_kategori,latitude,longitude,distance,nomor,TEBET,SETIA BUDI,MAMPANG PRAPATAN,PASAR MINGGU,KEBAYORAN LAMA,CILANDAK,KEBAYORAN BARU,PANCORAN,JAGAKARSA,PESANGGRAHAN
Rumah,3,4,300,5850000000,35029940,"Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-oleh-purwadi-heri-purwanto-12978272,5 - 10 M,30 Juta- Max,-6.277569952084483,106.79880008418057,,914,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
"Dijual Hitung Tanah, Kemang, Rumah Dengan Halaman Luas, Kemang",3,3,450,5800000000,14009662,"Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-hitung-tanah-kemang-rumah-dengan-halaman-luas-kemang-oleh-nina-ika-dewandari-14894114,5 - 10 M,10 - 15 Juta,-6.255639999999971,106.81218000000008,,915,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560375,0.03175334168398436,0.08859393866959664,0.058747547273051204
Rumah Murah Dalam Komplek Di Cipete,3,3,200,5800000000,20494700,"cipete, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-murah-dalam-komplek-di-cipete-oleh-remmi-michael-17890501,5 - 10 M,15 - 25 Juta,-6.277569952084483,106.79880008418057,,916,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
"5 Bedrooms Rumah Cipete, Jakarta Selatan, DKI Jakarta",3,5,200,5800000000,20494700,"Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-5-bedrooms-rumah-cipete-jakarta-selatan-dki-jakarta-oleh-inung-16879554,5 - 10 M,15 - 25 Juta,-6.277569952084483,106.79880008418057,,917,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
"Turun harga rumah di Blok S, Kebayoran baru, Jakarta Selatan",3,4,212,5800000000,28431373,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-turun-harga-rumah-di-blok-s-kebayoran-baru-jakarta-selatan-oleh-chandra-sidik-16714723,5 - 10 M,25 - 30 Juta,-6.2514699999999275,106.79754000000008,,918,0.07599127902556013,0.06427097232910484,0.024290293467081447,0.071114004174885,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637381,0.10740393866964038,0.03993754727300747
"Dekat Esmod, Sekolah Perancis",3,3,256,5800000000,46031746,"Cipete, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dekat-esmod-sekolah-perancis-oleh-nentis-rusli-16660427,5 - 10 M,30 Juta- Max,-6.277569952084483,106.79880008418057,,919,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
Serenia Hills,5,4,200,5800000000,37908497,"Karang Tengah, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-serenia-hills-oleh-warda-shahab-18792565,5 - 10 M,30 Juta- Max,-6.310982138819113,106.7839186151143,,920,0.14912480273052608,0.1374044960340708,0.09573583190516555,0.06552349943149327,0.06532148596529108,0.02772591932389812,0.08377505358227832,0.11535686538890655,0.06151318473623579,0.08582830120641205
Rumah Terawat siap Huni,2,3,140,5750000000,53738318,"Jl. Kesehatan Bintaro, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-terawat-siap-huni-oleh-rinny-n-chairini-18353316,5 - 10 M,30 Juta- Max,-6.257169999999974,106.76392000000004,,921,0.11531127902564808,0.10359097232919279,0.061922308200287546,0.09903400417488051,0.023825850768851353,0.06491349659791013,0.049961529877400324,0.08154334168402855,0.13532393866963588,0.012017547273011964
Turun Harga covid dkt kebayoran baru,3,3,250,5700000000,31318681,"Bangka, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-turun-harga-covid-dkt-kebayoran-baru-oleh-agus-sutisna-wijaya-18939388,5 - 10 M,30 Juta- Max,-6.251989999999977,106.81673000000006,,922,0.057321279025629224,0.04560097232917393,0.004580293467051355,0.05140400417485491,0.03914073203191659,0.06407760438099874,0.02254817443854673,0.030251886756343715,0.08769393866961028,0.05964754727303756
JUAL CEPAT! ! RUMAH DI CIPETE KAWASAN H NAWI DEKAT PONDOK INDAH FATMAWATI,4,4,250,5700000000,18506494,"Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jual-cepat-rumah-di-cipete-kawasan-h-nawi-dekat-pondok-indah-fatmawati-oleh-verly-18698006,5 - 10 M,15 - 25 Juta,-6.277569952084483,106.79880008418057,,923,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
Bangka Kemang,4,4,250,5700000000,31318681,"Bangka, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-bangka-kemang-oleh-dicky-millian-18944367,5 - 10 M,30 Juta- Max,-6.263769999999965,106.81609000000007,,924,0.06974127902560756,0.058020972329152265,0.016352308200247023,0.04026400417485654,0.050280732031914965,0.051657604381020406,0.033688174438545104,0.035973341683988025,0.07655393866961191,0.07078754727303593
Rumah Asri River Park Bintaro sek 8,5,5,205,5700000000,11264822,"Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-asri-river-park-bintaro-sek-8-oleh-rony-17411302,5 - 10 M,10 - 15 Juta,-6.257169999999974,106.76392000000004,,925,0.11531127902564808,0.10359097232919279,0.061922308200287546,0.09903400417488051,0.023825850768851353,0.06491349659791013,0.049961529877400324,0.08154334168402855,0.13532393866963588,0.012017547273011964
Rumah Pesanggrahan Petukangan,5,6,440,5700000000,21111111,"Petukangan Pesanggrahan Jaksel, Pesanggrahan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-pesanggrahan-petukangan-oleh-kabul-hidayat-18092235,5 - 10 M,15 - 25 Juta,-6.236399999999946,106.75447000000008,,926,0.10399127902557925,0.09227097232912396,0.08243029346706265,0.1292540041748662,0.03870926796809471,0.09513349659789583,0.05530182556146457,0.10810188675635501,0.16554393866962158,0.01820245272697374
AMPERA TOWNHOUSE - Big and Brand New House With Swimming Pool,3,4,300,5650000000,37417219,"Ampera Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-ampera-townhouse-big-and-brand-new-house-with-swimming-pool-oleh-abdurrahman-siddiq-18877797,5 - 10 M,30 Juta- Max,-6.253739999999938,106.79731000000004,,927,0.07849127902561559,0.0667709723291603,0.025102308200255052,0.06907400417491871,0.02147073203185279,0.042907604381012376,0.01314152987736783,0.04792188675640752,0.10536393866967408,0.04197754727297376
Townhouse Ampera siap huni taman luas layout nyaman,3,3,148,5600000000,38095238,"Jl. Jeruk Purut, Ampera, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-townhouse-ampera-siap-huni-taman-luas-layout-nyaman-oleh-felix-judodihardjo-18493949,5 - 10 M,30 Juta- Max,-6.282140003290085,106.8105029929235,,928,0.09369828939229752,0.08197798269584222,0.04030931856693698,0.027481007961307924,0.06306372824546358,0.02770059401433045,0.04647117065209372,0.05993035205067798,0.0637709424560633,0.08357054348658455
"Clasic Modern House At Cilandak Timur, Near Ampera Raya",4,4,245,5600000000,37086093,"Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-clasic-modern-house-at-cilandak-timur-near-ampera-raya-oleh-helmi-riza-18878891,5 - 10 M,30 Juta- Max,-6.290509999999927,106.79491000000007,,929,0.11766127902557066,0.10594097232911537,0.06427230820021013,0.03470400417489561,0.055840732031875895,0.0037376043810573023,0.052311529877322904,0.08389334168395113,0.07099393866965098,0.07634754727299686
"4 Bedrooms Rumah Tebet Timur, Jakarta Selatan, DKI Jakarta",4,4,170,5600000000,43076923,"Tebet Timur, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-4-bedrooms-rumah-tebet-timur-jakarta-selatan-dki-jakarta-oleh-simon-jie-18475973,5 - 10 M,30 Juta- Max,-6.2319499999999275,106.85524000000004,,930,0.00744347607066409,0.037542205284388785,0.05461769179975473,0.08483002427342701,0.09271414923119092,0.12262760438102216,0.06657847012264195,0.03499665831601373,0.1350205510301441,0.11501099894298328
JATI PADANG - TOWN HOUSE SIAP HUNI,5,5,260,5600000000,29166667,"Jati Padang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jati-padang-town-house-siap-huni-oleh-fitri-hatta-18944108,5 - 10 M,25 - 30 Juta,-6.285089999999967,106.82917000000003,,931,0.07798127902565,0.0662609723291947,0.04095970653290859,0.005864004174894966,0.08468073203187654,0.04341760438097797,0.06808817443850668,0.04421334168403046,0.05581055103009991,0.1051875472729975
Dijual Rumah Pancoran Timur II,5,9,250,5600000000,30434783,"Jl Pancoran Timur II, Pancoran, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-pancoran-timur-ii-oleh-teddy-hermawan-17523710,5 - 10 M,30 Juta- Max,-6.246799037385854,106.84672746563324,,932,0.022132850778333157,0.043878708303513925,0.03125612004702738,0.06146845252069966,0.06935257747846357,0.09926603262829481,0.04735467745759614,0.011635086563286379,0.11165897927741675,0.09164942719025593
RUMAH DIJUAL DI TB SIMATUPANG JAKARTA SELATAN BRAND NEW PRECIUM SIMATUPANG,4,4,246,5585000000,53701923,"TB Simatupang, Tb. Simatupang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-dijual-di-tb-simatupang-jakarta-selatan-brand-new-precium-simatupang-oleh-abdullah-rifky-said-ss-18724913,5 - 10 M,30 Juta- Max,-6.3039099999999735,106.84790000000004,,933,0.07807127902565103,0.10216220528443554,0.07850970653291967,0.03168599582511611,0.12223073203188761,0.06580650340208649,0.10563817443851775,0.052838113243627305,0.055720551030098875,0.14273754727300858
"Rumah Siap Huni - Duren Tiga, Warung Buncit, Jakarta Selatan",2,4,180,5500000000,26190476,"Duren Tiga, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-duren-tiga-warung-buncit-jakarta-selatan-oleh-ben-axel-18768727,5 - 10 M,25 - 30 Juta,-6.254309999999975,106.83306000000003,,934,0.043311279025659566,0.03772220528443082,0.01406970653291495,0.04029002427337325,0.0577907320318829,0.0780876043809684,0.041198174438513036,0.01160188675637741,0.09048055103009034,0.07829754727300386
Duren tiga,2,4,180,5500000000,26190476,"Komplek pertambangan, Duren Tiga, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-duren-tiga-oleh-ganesh-aryanto-18667502,5 - 10 M,25 - 30 Juta,-6.254309999999975,106.83306000000003,,935,0.043311279025659566,0.03772220528443082,0.01406970653291495,0.04029002427337325,0.0577907320318829,0.0780876043809684,0.041198174438513036,0.01160188675637741,0.09048055103009034,0.07829754727300386
Green Andara Residence,3,4,200,5500000000,22177419,"Jl Andara No.17, Pondok Labu, Pondok Labu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-green-andara-residence-oleh-agus-faisal-18913479,5 - 10 M,15 - 25 Juta,-6.314199979563341,106.80434999373013,,936,0.13191126485892912,0.12019095816247383,0.07852229403356858,0.04830996155989631,0.08897070532534457,0.03254647669554345,0.0723781477319747,0.09814332751730959,0.03786396537618231,0.10947752056646554
[RECOMMENDED] RUMAH MEWAH DI KAWASAN STRATEGIS CIPETE JAKARTA SELATAN,3,6,250,5500000000,35256410,"Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-recommended-rumah-mewah-di-kawasan-strategis-cipete-jakarta-selatan-oleh-rieza-ejoy-18613376,5 - 10 M,30 Juta- Max,-6.277569952084483,106.79880008418057,,937,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
for sale brand new house  design by atelier riri,3,5,240,5500000000,50458716,"Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-for-sale-brand-new-house-design-by-atelier-riri-oleh-andi-alfreza-18483748,5 - 10 M,30 Juta- Max,-6.277569952084483,106.79880008418057,,938,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.020567736476999166,0.03548139778138104,0.06706320958800926,0.08004390240459802,0.06729758353804982
Rumah Bintaro Jakarta Selatan/JakSel,4,4,400,5500000000,15277778,"Jln Bintaro Tengah, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-bintaro-jakarta-selatan-jaksel-oleh-dimas-18766919,5 - 10 M,15 - 25 Juta,-6.270086129963611,106.75405050992188,,939,0.1380968990674445,0.1263765923709892,0.08470792824208395,0.09598736428940313,0.04661147081064776,0.06186685671243275,0.07274714991919673,0.10432896172582495,0.1322772987841585,0.024314621098855405
Rumah Dijual Harga Nego Lokasi Lebak Bulus,4,4,230,5500000000,24553571,"Lebak Bulus, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-dijual-harga-nego-lokasi-lebak-bulus-oleh-raharja-hadi-bastari-18674667,5 - 10 M,15 - 25 Juta,-6.300079999999981,106.77930000000003,,940,0.1428412790256619,0.1311209723292066,0.08945230820030137,0.05923997572662909,0.051355850768865174,0.021442395619033938,0.07749152987741414,0.10907334168404237,0.07703393866963548,0.07030754727301236
Rumah Desain Industrial Siap Huni di Veteran,4,5,195,5500000000,25943396,"Veteran, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-desain-industrial-siap-huni-di-veteran-oleh-didik-dewanto-hadi-18280658,5 - 10 M,25 - 30 Juta,-6.257169999999974,106.76392000000004,,941,0.11531127902564808,0.10359097232919279,0.061922308200287546,0.09903400417488051,0.023825850768851353,0.06491349659791013,0.049961529877400324,0.08154334168402855,0.13532393866963588,0.012017547273011964
Rumah Baru 3 Lantai dalam Perumahan Elit dengan Mini Pool,4,5,250,5500000000,34161491,"Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-baru-3-lantai-dalam-perumahan-elit-dengan-mini-pool-oleh-ben-axel-18701901,5 - 10 M,30 Juta- Max,-6.300079999999981,106.77930000000003,,942,0.1428412790256619,0.1311209723292066,0.08945230820030137,0.05923997572662909,0.051355850768865174,0.021442395619033938,0.07749152987741414,0.10907334168404237,0.07703393866963548,0.07030754727301236
Komplek Bukit cinere pondok indah nya cinere,5,6,600,5500000000,7275132,"Bukit cinere, Cinere, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-komplek-bukit-cinere-pondok-indah-nya-cinere-oleh-mirza-18758762,5 - 10 M,0 - 10 Juta,-6.3250399999999445,106.78453000000007,,943,0.16257127902558555,0.15085097232913025,0.10918230820022501,0.07896997572655273,0.0799907320318951,0.04117239561895758,0.09722152987733779,0.128803341683966,0.04684393866963177,0.10049754727301607
Pesanggrahan,5,5,475,5500000000,20370370,"Petukangan, Petukangan, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pesanggrahan-oleh-ferdy-18189943,5 - 10 M,15 - 25 Juta,-6.249377358759597,106.7556898448391,,944,0.1157487929462162,0.10402848624976091,0.06823308986839827,0.11505680057620182,0.02451206436943032,0.08093629299923144,0.050399043797968446,0.09390468315769063,0.1513467350709572,0.004005249128309352
Dijual Rumah Di Komplek Permata Mediterania,6,6,177,5500000000,20522388,"Kebayoran Lama, Kebayoran Lama, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-komplek-permata-mediterania-oleh-nurul-laela-roswati-s-psi-17917585,5 - 10 M,15 - 25 Juta,-6.263859999999966,106.77519000000008,,945,0.1107312790256012,0.09901097232914591,0.057342308200240666,0.08107400417484989,0.019245850768804473,0.04695349659787951,0.045381529877353444,0.07696334168398167,0.11736393866960526,0.029977547273042582
Bumi Bintaro Permai,7,7,580,5500000000,13221154,"Bumi Bintaro Permai Bumi Bintaro Permai, Jakarta, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-bumi-bintaro-permai-oleh-wibawanto-15334010,5 - 10 M,10 - 15 Juta,-6.257169999999974,106.76392000000004,,946,0.11531127902564808,0.10359097232919279,0.061922308200287546,0.09903400417488051,0.023825850768851353,0.06491349659791013,0.049961529877400324,0.08154334168402855,0.13532393866963588,0.012017547273011964
Rumah Dijual Garuda Merak Bintaro Jaya Sektor 1 Semi Furnished Murah,4,6,290,5400000000,18000000,"Garuda Merak Bintaro Jaya Sektor 1, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-dijual-garuda-merak-bintaro-jaya-sektor-1-semi-furnished-murah-oleh-edwin-bright-18689440,5 - 10 M,15 - 25 Juta,-6.257169999999974,106.76392000000004,,947,0.11531127902564808,0.10359097232919279,0.061922308200287546,0.09903400417488051,0.023825850768851353,0.06491349659791013,0.049961529877400324,0.08154334168402855,0.13532393866963588,0.012017547273011964
Di Jual Rumah Di Kebayoran Lama,4,8,140,5400000000,21600000,"Kebayoran Lama, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-di-jual-rumah-di-kebayoran-lama-oleh-nola-18926622,5 - 10 M,15 - 25 Juta,-6.263859999999966,106.77519000000008,,948,0.1107312790256012,0.09901097232914591,0.057342308200240666,0.08107400417484989,0.019245850768804473,0.04695349659787951,0.045381529877353444,0.07696334168398167,0.11736393866960526,0.029977547273042582
Jual Rumah Pondok Indah,2,3,200,5300000000,33125000,"Pondok Indah, Kebayoran Lama, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jual-rumah-pondok-indah-oleh-ria-yuliantini-18682102,5 - 10 M,30 Juta- Max,-6.265709999999956,106.78352000000008,,949,0.10425127902559073,0.09253097232913543,0.05086230820023019,0.0708940041748587,0.01965073203191281,0.03677349659788831,0.038901529877342966,0.07048334168397119,0.10718393866961407,0.04015754727303378
Rumah Modern Minimalis Desain Super Cantik di Kemang,2,3,175,5300000000,42741935,"Kemang, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-modern-minimalis-desain-super-cantik-di-kemang-oleh-archangela-imelda-18932770,5 - 10 M,30 Juta- Max,-6.255639999999971,106.81218000000008,,950,0.0655212790256039,0.0538009723291486,0.012132308200243358,0.05230400417484127,0.038240732031930236,0.05587760438102407,0.021648174438560375,0.03175334168398436,0.08859393866959664,0.058747547273051204
"Rumah Siap Huni Dalam Cluster di Veteran, Jakarta Selatan, Dekat Akses Toll",3,4,195,5300000000,25000000,"Jl.Perdagangan, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-siap-huni-dalam-cluster-di-veteran-jakarta-selatan-dekat-akses-toll-oleh-imelda-djuarta-18677391,5 - 10 M,15 - 25 Juta,-6.276374965103514,106.76555008011198,,951,0.1328861640172514,0.1211658573207961,0.07949719319189086,0.07819895895940299,0.041400735760454666,0.044078451382432604,0.06753641486900364,0.09911822667563186,0.11448889345415836,0.032852592488489485
Rumah Bagus,3,3,325,5300000000,36805556,"Jalan Kemang Utara, Kemang, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-bagus-oleh-novi-jusmanto-e-15793421,5 - 10 M,30 Juta- Max,-6.257986170126458,106.82187279910673,,952,0.0581746500454452,0.0464543433489899,0.006558675766093813,0.04026503494170974,0.05027970126506176,0.06322423336118277,0.0336871436716919,0.02440671270382566,0.07655496943646511,0.07078651650618273
Dijual Rumah area pondok indah harga murah,3,4,250,5300000000,37857143,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-area-pondok-indah-harga-murah-oleh-arie-yudha-17853214,5 - 10 M,30 Juta- Max,-6.268569999999953,106.78056000000004,,953,0.11007127902563241,0.09835097232917711,0.05668230820027187,0.07099400417490553,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694
Rumah Bagus parkiran 6mobil Harga nego Bebas Banjir akses jln Dua mobil,4,4,250,5300000000,13316583,"Jln Lebak bulus, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-bagus-parkiran-6mobil-harga-nego-bebas-banjir-akses-jln-dua-mobil-oleh-iko-17681138,5 - 10 M,10 - 15 Juta,-6.297312143834366,106.78412806531895,,954,0.13524535754112943,0.12352505084467413,0.08185638671576889,0.051644054242096615,0.05186094118519513,0.013846474134501463,0.06989560839288167,0.1014774201995099,0.07497372951633174,0.0723677564263161
Terasari townhouse @ cipete,4,4,240,5300000000,48623853,"Jl. Kebon Anggrek, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-terasari-townhouse-cipete-oleh-garnet-troy-18257901,5 - 10 M,30 Juta- Max,-6.269451127310617,106.79861734786421,,955,0.09289505847212443,0.08117475177566913,0.03950608764676389,0.05205552900006971,0.03848920720670179,0.02850382493450354,0.027545309323876666,0.05912712113050489,0.08834546349482508,0.05899602244782276
Rumah Mewah Cantik Dan SiapHuni Dalam Komplek Asri Dan Nyaman Di Pejaten Barat Jakarta Selatan,5,5,280,5300000000,25118483,"Pejaten, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-cantik-dan-siaphuni-dalam-komplek-asri-dan-nyaman-di-pejaten-barat-jakarta-selatan-oleh-hardi-ansyah-18801017,5 - 10 M,25 - 30 Juta,-6.267599289576907,106.82680020717164,,956,0.06286036143097906,0.051140054734523765,0.021099203281458756,0.0257245074263448,0.0648202287804267,0.058538521975648905,0.04822767118705684,0.029092424089359525,0.07093146862477084,0.08532704402154767
