nama_rumah,kamar_mandi,kamar_tidur,luas_m2,harga,harga_m2,alamat,link,harga_kategori,harga_m2_kategori,latitude,longitude,nomor,TEBET,SETIA BUDI,MAMPANG PRAPATAN,PASAR MINGGU,KEBAYORAN LAMA,CILANDAK,KEBAYORAN BARU,PANCORAN,JAGAKARSA,PESANGGRAHAN,kecamatan_terdekat,kota,provinsi,negara
Tebet barat 2. 5 lantai jalan 2 mobil rumah siap huni lokasi strategis,5,5,360,7000000000,41916168,"Tebet Barat, Tebet Barat, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-tebet-barat-2-5-lantai-jalan-2-mobil-rumah-siap-huni-lokasi-strategis-oleh-cecep-baskara-18409675,5 - 10 M,30 Juta- Max,-6.241309999999943,106.84742000000006,823,0.015951279025602002,0.039082205284422855,0.03743769179975853,0.06765002427343081,0.07553414923119472,0.10544760438102596,0.04939847012264576,0.01781665831601753,0.1178405510301479,0.09783099894298708,TEBET,Jakarta Selatan,DKI Jakarta,Indonesia
Kebayoran Baru dekat panglima polim 2 Lantai + Basement,10,10,420,7000000000,32407407,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-kebayoran-baru-dekat-panglima-polim-2-lantai-basement-oleh-nizar-luthfi-18706750,5 - 10 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,824,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah di Lebak Bulus Jakarta Selatan,0,0,160,7000000000,25089606,"Bona Indah, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-di-lebak-bulus-jakarta-selatan-oleh-lingga-t-18913258,5 - 10 M,25 - 30 Juta,-6.29763286711629,106.78267728748129,825,0.1370168586607141,0.12529655196425882,0.08362788783535358,0.0534155553616813,0.05073088662945757,0.015617975254086147,0.07166710951246635,0.10324892131909458,0.0761037840720693,0.07123770187057854,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
SISA BEBERAPA UNIT! THE NEW TOWNHOUSE PRECIUM SIMATUPANG! BEST LOCATION BEST DESIGN ONE GATED SYSTEM,4,5,246,6900000000,50735294,"Jl Jeruk Purut Raya 56, Pasar Minggu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-sisa-beberapa-unit-the-new-townhouse-precium-simatupang-best-location-best-design-one-gated-system-oleh-jerry-winata-18910524,5 - 10 M,30 Juta- Max,-6.2882000251204175,106.81244494301399,826,0.0978163611321472,0.0860960544356919,0.04442739030678666,0.019479036040491948,0.07106570016627957,0.02358252227448077,0.054473142572909694,0.06404842379052766,0.05576897053524732,0.09157251540740052,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Cantik Murah Selangkah Ke Tol Andara Pondok Labu Jakarta Selatan,6,8,650,6900000000,18351064,"Bango, Pondok Labu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-cantik-murah-selangkah-ke-tol-andara-pondok-labu-jakarta-selatan-oleh-ilham-18513178,5 - 10 M,15 - 25 Juta,-6.3037209990355185,106.80444246902898,827,0.12133980903224995,0.10961950233579464,0.06795083820688941,0.03773850573321713,0.07858420009637879,0.022159971466577662,0.061991642503008926,0.08757187169063041,0.04825047060514809,0.09909101533749977,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
"3 Bedrooms Rumah Lebak Bulus, Jakarta Selatan, DKI Jakarta",3,3,270,6850000000,25370370,"Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-3-bedrooms-rumah-lebak-bulus-jakarta-selatan-dki-jakarta-oleh-yayan-hb-17145032,5 - 10 M,25 - 30 Juta,-6.300079999999981,106.77930000000003,828,0.1428412790256619,0.1311209723292066,0.08945230820030138,0.05923997572662909,0.05135585076886517,0.021442395619033938,0.07749152987741413,0.10907334168404237,0.07703393866963547,0.07030754727301236,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah mewah private pool lokasi sangat strategis,3,3,220,6814440000,50477333,"Jln Nuri, Bintaro, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-private-pool-lokasi-sangat-strategis-oleh-amma-hudayah-18758650,5 - 10 M,30 Juta- Max,-6.257169999999974,106.76392000000004,829,0.11531127902564807,0.1035909723291928,0.06192230820028755,0.09903400417488052,0.02382585076885136,0.06491349659791013,0.04996152987740032,0.08154334168402855,0.13532393866963588,0.012017547273011964,PESANGGRAHAN,Jakarta Selatan,DKI Jakarta,Indonesia
Cilandak Ragunan,3,6,380,6800000000,17000000,"Jl Harsono Ragunan, Pasar Minggu, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cilandak-ragunan-oleh-ahmad-sofwan-18901650,5 - 10 M,15 - 25 Juta,-6.306535884263867,106.82169418279452,830,0.1069029804950663,0.095182673798611,0.05492977359129103,0.023301677196033488,0.09865079909025898,0.04222657046045786,0.08205824149688913,0.07313504315344678,0.028183871611267893,0.11915761433137995,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah Area Strategis Akses Dekat Tol dan Halte Busway,3,6,380,6800000000,17000000,"Jln Raya Ragunan, Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-area-strategis-akses-dekat-tol-dan-halte-busway-oleh-syarifudin-18338564,5 - 10 M,15 - 25 Juta,-6.285552307673173,106.84084126610355,831,0.06677232059533633,0.07674577906114965,0.053093280309633784,0.016828982703696482,0.09681430580860173,0.054626562811291635,0.08022174821523187,0.0330043832537168,0.06701950946041357,0.1173211210497227,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
PRECIUM KEBAYORAN BARU,3,4,183,6800000000,45637584,"Jl pulo raya kebayoran baru jakarta selatan, Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-precium-kebayoran-baru-oleh-m-tri-prabowo-18903685,5 - 10 M,30 Juta- Max,-6.245807296623249,106.809912665436,832,0.057955910212962536,0.04623560351650724,0.017580331407841314,0.06440404211564488,0.033529518043834194,0.06344297319366543,0.009548136497756763,0.04325192469713368,0.10069397661040023,0.05582636775562655,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
"PASAR MINGGU, PEJATEN",4,5,280,6800000000,27200000,"Pejaten, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pasar-minggu-pejaten-oleh-wia-riyadi-17573394,5 - 10 M,25 - 30 Juta,-6.267599289576907,106.82680020717164,833,0.06286036143097906,0.051140054734523765,0.02109920328145876,0.0257245074263448,0.0648202287804267,0.0585385219756489,0.048227671187056835,0.029092424089359525,0.07093146862477084,0.08532704402154767,MAMPANG PRAPATAN,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah cantik Precium @Kebayoran Baru,4,5,183,6800000000,45333333,"Kebayoran Baru, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-cantik-precium-kebayoran-baru-oleh-soni-v-s-18920048,5 - 10 M,30 Juta- Max,-6.2514699999999275,106.79754000000008,834,0.07599127902556012,0.06427097232910484,0.024290293467081447,0.07111400417488499,0.0194307320318865,0.045407604381067834,0.010641529877312372,0.04996188675637382,0.10740393866964038,0.03993754727300747,KEBAYORAN BARU,Jakarta Selatan,DKI Jakarta,Indonesia
"Dijual rumah dalam komplek di lebak bulus, jakarta selatan !",5,5,300,6800000000,25563910,"Lebak bulus, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-dalam-komplek-di-lebak-bulus-jakarta-selatan-oleh-ahmad-sauqi-18862782,5 - 10 M,25 - 30 Juta,-6.300079999999981,106.77930000000003,835,0.1428412790256619,0.1311209723292066,0.08945230820030138,0.05923997572662909,0.05135585076886517,0.021442395619033938,0.07749152987741413,0.10907334168404237,0.07703393866963547,0.07030754727301236,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
"Cilandak, Margasatwa, Rumah SIap Huni Layout Bagus",8,7,600,6800000000,10608424,"Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cilandak-margasatwa-rumah-siap-huni-layout-bagus-oleh-nina-ika-dewandari-17090223,5 - 10 M,10 - 15 Juta,-6.290509999999927,106.79491000000007,836,0.11766127902557065,0.10594097232911537,0.06427230820021013,0.034704004174895615,0.055840732031875895,0.0037376043810573023,0.05231152987732289,0.08389334168395113,0.07099393866965098,0.07634754727299686,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
tebet,4,3,300,6750000000,37500000,"tebet, Tebet, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-tebet-oleh-agus-faisal-18924802,5 - 10 M,30 Juta- Max,-6.229389999999968,106.84971000000007,837,0.0017412790256106092,0.029452205284464125,0.05164769179974993,0.0818600242734222,0.08974414923118612,0.11965760438101734,0.06360847012263715,0.032026658316008934,0.1320505510301393,0.11204099894297848,TEBET,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual rumah artistik cantik siap huni lokasi strategis eksklusif di Pondok Indah Jakarta Selatan,1,3,200,6700000000,40606061,"Pondok Indah, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-artistik-cantik-siap-huni-lokasi-strategis-eksklusif-di-pondok-indah-jakarta-selatan-oleh-dedie-18710256,5 - 10 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,838,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
DIJUAL CEPAT RUMAH LAMA DALAM KOMPLEK LEBAK BULUS,4,5,400,6700000000,22945205,"Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-cepat-rumah-lama-dalam-komplek-lebak-bulus-oleh-raharja-hadi-bastari-18112838,5 - 10 M,15 - 25 Juta,-6.300079999999981,106.77930000000003,839,0.1428412790256619,0.1311209723292066,0.08945230820030138,0.05923997572662909,0.05135585076886517,0.021442395619033938,0.07749152987741413,0.10907334168404237,0.07703393866963547,0.07030754727301236,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Mewah Akses Dekat Tol TB Simatupang dan Halte Busway Ragunan,5,4,350,6700000000,22333333,"Jln Raya Cilandak, Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-mewah-akses-dekat-tol-tb-simatupang-dan-halte-busway-ragunan-oleh-syarifudin-18697204,5 - 10 M,15 - 25 Juta,-6.3078499544914175,106.813480065583,840,0.11643116793413988,0.10471086123768457,0.06304219710877934,0.032829864635107064,0.0917507521062868,0.03532652347648568,0.07515819451291694,0.08266323059252034,0.03508391859524007,0.11225756734740776,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
For sale rumah di lebak bulus jakarta selatan dalam town house,5,5,300,6700000000,25187970,"Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-for-sale-rumah-di-lebak-bulus-jakarta-selatan-dalam-town-house-oleh-ahmad-khalil-giraldi-18861892,5 - 10 M,25 - 30 Juta,-6.300079999999981,106.77930000000003,841,0.1428412790256619,0.1311209723292066,0.08945230820030138,0.05923997572662909,0.05135585076886517,0.021442395619033938,0.07749152987741413,0.10907334168404237,0.07703393866963547,0.07030754727301236,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah 3 Lantai Strategis di Lebak Bulus Jakarta Selatan,6,6,400,6700000000,22945205,"HUBUNGI : FITRI - WA. 0812.8003.0500, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-3-lantai-strategis-di-lebak-bulus-jakarta-selatan-oleh-fitri-hatta-18239361,5 - 10 M,15 - 25 Juta,-6.300079999999981,106.77930000000003,842,0.1428412790256619,0.1311209723292066,0.08945230820030138,0.05923997572662909,0.05135585076886517,0.021442395619033938,0.07749152987741413,0.10907334168404237,0.07703393866963547,0.07030754727301236,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual rumah pondok indah harga murah meriah,0,3,145,6700000000,32682927,"Pondok Indah Jakarta Selatan, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-pondok-indah-harga-murah-meriah-oleh-nurul-laela-roswati-s-psi-17988430,5 - 10 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,843,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah Siap huni di Pancoran Kalibata Jakarta Selatan,3,4,300,6600000000,25287356,"Jalan H Samali, Pancoran, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-siap-huni-di-pancoran-kalibata-jakarta-selatan-oleh-rosmaini-16768654,5 - 10 M,25 - 30 Juta,-6.235065318585369,106.86420798127706,844,0.019526775933130125,0.04962550514685482,0.0604703544913372,0.09068268696500947,0.0985668119227734,0.12848026707260465,0.07243113281422442,0.0408493210075962,0.14087321372172654,0.12086366163456574,TEBET,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah Siap Huni di Warung Jati Kalibata Pancoran Jakarta Selatan,4,4,300,6600000000,25287356,"Jalan h samali, Pancoran, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-siap-huni-di-warung-jati-kalibata-pancoran-jakarta-selatan-oleh-wanti-17423775,5 - 10 M,25 - 30 Juta,-6.235065318585369,106.86420798127706,845,0.019526775933130125,0.04962550514685482,0.0604703544913372,0.09068268696500947,0.0985668119227734,0.12848026707260465,0.07243113281422442,0.0408493210075962,0.14087321372172654,0.12086366163456574,TEBET,Jakarta Selatan,DKI Jakarta,Indonesia
"Rumah Model Classic Di Kawasan Bona Indah, Lebak Bulus",4,4,270,6600000000,27731092,"Jl, Bona Indah, Lebak Bulus, Lebak Bulus, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-model-classic-di-kawasan-bona-indah-lebak-bulus-oleh-aziz-faeyza-18808098,5 - 10 M,25 - 30 Juta,-6.29763286711629,106.78267728748129,846,0.1370168586607141,0.12529655196425882,0.08362788783535358,0.0534155553616813,0.05073088662945757,0.015617975254086147,0.07166710951246635,0.10324892131909458,0.0761037840720693,0.07123770187057854,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Menteng Dalam Rasamala,2,4,120,6500000000,14317181,"Jl Rasamala, Menteng Dalam, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-menteng-dalam-rasamala-oleh-ahmad-sofwan-18792462,5 - 10 M,10 - 15 Juta,-6.234029967446832,106.83811007851645,847,0.017981167956095945,0.022492251247705042,0.03540780286926458,0.06562013534293687,0.07350426030070079,0.10341771545053202,0.04736858119215182,0.02683184079310319,0.11581066209965395,0.09580111001249314,TEBET,Jakarta Selatan,DKI Jakarta,Indonesia
Rumah Tinggal,2,3,197,6500000000,18840580,"Jalan Warung Jati Barat, Buncit, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-tinggal-oleh-rifai-slamet-13783958,5 - 10 M,15 - 25 Juta,-6.2685068350791875,106.83294613542273,848,0.05762197868217276,0.051805175786341806,0.02815267703482593,0.02597932461686004,0.07187370253379388,0.06377690472445519,0.05528114494042402,0.023854041340553245,0.07616985137357712,0.09238051777491484,PANCORAN,Jakarta Selatan,DKI Jakarta,Indonesia
"Rumah Kweni, 50 mtr Raya Kby Lama",3,4,200,6500000000,18361582,"Jln Kweni, Permata Hijau, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-kweni-50-mtr-raya-kby-lama-oleh-dimas-18765990,5 - 10 M,15 - 25 Juta,-6.228161961088864,106.77961541632472,849,0.07196914651572063,0.05888751709340756,0.06552291605351179,0.11234662676131536,0.021801890554543846,0.07822611918434498,0.038394448147913714,0.09119450934280417,0.14863656125607072,0.04317445417872623,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Cipete,3,3,200,6500000000,18571429,"Cipete, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-cipete-oleh-dian-fitria-18473421,5 - 10 M,15 - 25 Juta,-6.277569952084483,106.79880008418057,850,0.1008311469296288,0.0891108402331735,0.04744217610426826,0.04375396790984265,0.04679076829692885,0.02056773647699917,0.035481397781381034,0.06706320958800926,0.08004390240459802,0.06729758353804982,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
"Dijual Rumah Second, Kondisi Terawat, Siap Huni di Cilandak Barat Jakarta Selatan 1",3,3,275,6500000000,20900322,"Terogong, Cilandak, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-second-kondisi-terawat-siap-huni-di-cilandak-barat-jakarta-selatan-1-oleh-zainab-alattas-18895044,5 - 10 M,15 - 25 Juta,-6.282125105280246,106.79181845393327,851,0.11236793037268633,0.10064762367623104,0.058978959547325786,0.046180444961376736,0.04436429124539476,0.012059937384406359,0.04701818122443857,0.0785999930310668,0.08247037945613211,0.06487110648651573,CILANDAK,Jakarta Selatan,DKI Jakarta,Indonesia
Praja Dalam Keb Lama,3,6,170,6500000000,21959459,"Jalan Praja Dalam, Kebayoran Lama, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-praja-dalam-keb-lama-oleh-rina-yulianita-18633208,5 - 10 M,15 - 25 Juta,-6.250949970563383,106.78077585012606,852,0.0922353994630365,0.0805150927665812,0.04157447277764703,0.08839818348545059,0.002146552721320916,0.054277675908480205,0.02688565031478873,0.06724606606693939,0.12468811798020595,0.022653367962441884,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
RUMAH CIPETE,3,4,400,6500000000,23381295,"komplek deplu, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-rumah-cipete-oleh-indah-18110159,5 - 10 M,15 - 25 Juta,-6.230571718731137,106.76957587994123,853,0.08305711781562408,0.07133681111916879,0.07315269479472608,0.11997640550252965,0.02943166929575813,0.08585589792555925,0.046024226889127995,0.09882428808401844,0.156266339997285,0.030725160152965007,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
"PONDOK INDAH, DIJUAL RUMAH LAMA MASIH SIAP HUN",3,3,100,6500000000,28260870,"Pondok Indak, Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-pondok-indah-dijual-rumah-lama-masih-siap-hun-oleh-raharja-hadi-bastari-18339768,5 - 10 M,25 - 30 Juta,-6.2685699999999525,106.78056000000004,854,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
"3 Bedrooms Rumah Pondok Indah, Jakarta Selatan, DKI Jakarta",3,3,175,6500000000,32500000,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-3-bedrooms-rumah-pondok-indah-jakarta-selatan-dki-jakarta-oleh-arie-yudha-18861624,5 - 10 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,855,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
Dijual Rumah Lokasi  Sangat Tenang di Pondok Indah Jakarta Selatan,3,3,175,6500000000,32500000,"Pondok Indah, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-dijual-rumah-lokasi-sangat-tenang-di-pondok-indah-jakarta-selatan-oleh-nurul-laela-roswati-s-psi-18866434,5 - 10 M,30 Juta- Max,-6.2685699999999525,106.78056000000004,856,0.1100712790256324,0.09835097232917712,0.056682308200271876,0.07099400417490552,0.01955073203186597,0.03687349659793515,0.04472152987738465,0.07630334168401287,0.1072839386696609,0.04005754727298694,KEBAYORAN LAMA,Jakarta Selatan,DKI Jakarta,Indonesia
JUAL BU! !! RUMAH TOWNHOUSE DI CIPETE NEAR KEMANG PONDOK INDAH CILANDAK,3,4,250,6500000000,32828283,"Jl. Keramat Batu - Cipete, Cipete, Jakarta Selatan, DKI Jakarta",https://www.rumah.com/listing-properti/dijual-jual-bu-rumah-townhouse-di-cipete-near-kemang-pondok-indah-cilandak-oleh-verly-18620898,5 - 10 M,30 Juta- Max,-6.295433390862508,106.81230262066086,857,0.10519204922736504,0.09347174253090973,0.05180307840200449,0.021590745928332208,0.07815674355524216,0.02173251492544104,0.0615641859618723,0.07142411188574549,0.048677927146284716,0.09866355879636313,PASAR MINGGU,Jakarta Selatan,DKI Jakarta,Indonesia
